x*,z*_ini,z*_fin
0.66,1.11,1.137
0.658,1.11,1.135
0.656,1.106,1.132
0.654,1.104,1.13
0.652,1.101,1.127
0.65,1.098,1.123
0.649,1.095,1.121
0.647,1.094,1.121
0.645,1.094,1.12
0.643,1.092,1.118
0.641,1.091,1.117
0.64,1.09,1.116
0.638,1.09,1.115
0.636,1.089,1.111
0.634,1.086,1.106
0.632,1.08,1.104
0.63,1.08,1.103
0.629,1.076,1.102
0.627,1.071,1.1
0.625,1.069,1.099
0.623,1.066,1.097
0.621,1.065,1.095
0.619,1.064,1.093
0.618,1.063,1.092
0.616,1.062,1.091
0.614,1.061,1.091
0.612,1.058,1.089
0.61,1.057,1.086
0.609,1.056,1.085
0.607,1.055,1.083
0.605,1.054,1.08
0.603,1.053,1.078
0.601,1.052,1.075
0.599,1.051,1.073
0.598,1.047,1.072
0.596,1.046,1.07
0.594,1.044,1.069
0.592,1.043,1.067
0.59,1.041,1.066
0.589,1.039,1.063
0.587,1.036,1.062
0.585,1.034,1.06
0.583,1.032,1.057
0.581,1.029,1.055
0.579,1.028,1.053
0.578,1.026,1.051
0.576,1.025,1.047
0.574,1.025,1.046
0.572,1.024,1.044
0.57,1.023,1.041
0.568,1.021,1.037
0.567,1.02,1.036
0.565,1.019,1.034
0.563,1.019,1.032
0.561,1.018,1.029
0.559,1.018,1.027
0.558,1.018,1.026
0.556,1.018,1.025
0.554,1.018,1.024
0.552,1.019,1.021
0.55,1.018,1.018
0.548,1.019,1.016
0.547,1.018,1.011
0.545,1.018,1.009
0.543,1.016,1.004
0.541,1.015,0.999
0.539,1.012,0.996
0.537,1.011,0.992
0.536,1.01,0.989
0.534,1.009,0.984
0.532,1.008,0.982
0.53,1.007,0.978
0.528,1.007,0.974
0.527,1.006,0.971
0.525,1.005,0.969
0.523,1.005,0.964
0.521,1.004,0.962
0.519,1.001,0.959
0.517,1,0.955
0.516,0.998,0.951
0.514,0.996,0.947
0.512,0.995,0.943
0.51,0.993,0.94
0.508,0.992,0.936
0.507,0.991,0.933
0.505,0.99,0.928
0.503,0.988,0.924
0.501,0.987,0.919
0.499,0.984,0.915
0.497,0.982,0.91
0.496,0.98,0.906
0.494,0.978,0.9
0.492,0.975,0.897
0.49,0.974,0.892
0.488,0.972,0.888
0.486,0.971,0.885
0.485,0.97,0.88
0.483,0.968,0.875
0.481,0.966,0.87
0.479,0.966,0.867
0.477,0.964,0.863
0.476,0.964,0.86
0.474,0.963,0.857
0.472,0.962,0.853
0.47,0.96,0.849
0.468,0.959,0.844
0.466,0.956,0.842
0.465,0.954,0.839
0.463,0.953,0.834
0.461,0.95,0.83
0.459,0.947,0.824
0.457,0.945,0.821
0.455,0.942,0.815
0.454,0.94,0.812
0.452,0.936,0.806
0.45,0.933,0.803
0.448,0.929,0.797
0.446,0.926,0.793
0.445,0.923,0.787
0.443,0.921,0.784
0.441,0.917,0.779
0.439,0.913,0.775
0.437,0.909,0.769
0.435,0.906,0.765
0.434,0.903,0.76
0.432,0.899,0.757
0.43,0.896,0.752
0.428,0.892,0.749
0.426,0.889,0.744
0.425,0.886,0.74
0.423,0.881,0.736
0.421,0.877,0.731
0.419,0.873,0.728
0.417,0.869,0.724
0.415,0.864,0.72
0.414,0.862,0.716
0.412,0.859,0.714
0.41,0.854,0.711
0.408,0.849,0.707
0.406,0.843,0.701
0.404,0.84,0.696
0.403,0.838,0.692
0.401,0.835,0.69
0.399,0.832,0.686
0.397,0.831,0.683
0.395,0.829,0.681
0.394,0.827,0.681
0.392,0.826,0.678
0.39,0.824,0.676
0.388,0.821,0.673
0.386,0.815,0.668
0.384,0.811,0.664
0.383,0.806,0.658
0.381,0.802,0.654
0.379,0.799,0.65
0.377,0.798,0.648
0.375,0.796,0.646
0.374,0.793,0.644
0.372,0.789,0.641
0.37,0.786,0.639
0.368,0.779,0.636
0.366,0.775,0.63
0.364,0.769,0.627
0.363,0.765,0.62
0.361,0.76,0.617
0.359,0.755,0.611
0.357,0.749,0.607
0.355,0.746,0.602
0.353,0.74,0.599
0.352,0.737,0.594
0.35,0.733,0.591
0.348,0.73,0.588
0.346,0.727,0.585
0.344,0.722,0.581
0.343,0.718,0.577
0.341,0.713,0.574
0.339,0.709,0.57
0.337,0.703,0.564
0.335,0.699,0.559
0.333,0.693,0.555
0.332,0.69,0.551
0.33,0.685,0.546
0.328,0.681,0.542
0.326,0.676,0.537
0.324,0.673,0.534
0.322,0.668,0.529
0.321,0.665,0.526
0.319,0.662,0.522
0.317,0.658,0.519
0.315,0.654,0.516
0.313,0.65,0.512
0.312,0.646,0.509
0.31,0.642,0.505
0.308,0.64,0.501
0.306,0.636,0.498
0.304,0.631,0.494
0.302,0.627,0.491
0.301,0.623,0.487
0.299,0.619,0.483
0.297,0.614,0.48
0.295,0.61,0.475
0.293,0.605,0.471
0.292,0.601,0.466
0.29,0.598,0.464
0.288,0.594,0.461
0.286,0.591,0.459
0.284,0.588,0.455
0.282,0.584,0.452
0.281,0.581,0.448
0.279,0.577,0.446
0.277,0.574,0.443
0.275,0.571,0.441
0.273,0.567,0.438
0.271,0.564,0.435
0.27,0.561,0.432
0.268,0.557,0.428
0.266,0.554,0.425
0.264,0.549,0.422
0.262,0.546,0.418
0.261,0.543,0.414
0.259,0.538,0.41
0.257,0.535,0.407
0.255,0.531,0.403
0.253,0.528,0.4
0.251,0.526,0.396
0.25,0.522,0.395
0.248,0.518,0.392
0.246,0.515,0.388
0.244,0.51,0.385
0.242,0.506,0.38
0.241,0.501,0.377
0.239,0.497,0.372
0.237,0.493,0.368
0.235,0.49,0.364
0.233,0.487,0.361
0.231,0.483,0.359
0.23,0.479,0.354
0.228,0.474,0.351
0.226,0.471,0.346
0.224,0.468,0.342
0.222,0.464,0.339
0.22,0.461,0.335
0.219,0.456,0.332
0.217,0.453,0.327
0.215,0.45,0.323
0.213,0.446,0.32
0.211,0.443,0.316
0.21,0.437,0.312
0.208,0.433,0.307
0.206,0.427,0.304
0.204,0.423,0.298
0.202,0.419,0.293
0.2,0.416,0.288
0.199,0.415,0.286
0.197,0.413,0.285
0.195,0.408,0.281
0.193,0.407,0.28
0.191,0.405,0.278
0.189,0.401,0.276
0.188,0.397,0.272
0.186,0.396,0.269
0.184,0.392,0.267
0.182,0.389,0.263
0.18,0.386,0.26
0.179,0.381,0.257
0.177,0.378,0.253
0.175,0.372,0.248
0.173,0.368,0.246
0.171,0.363,0.24
0.169,0.36,0.237
0.168,0.354,0.232
0.166,0.35,0.23
0.164,0.345,0.225
0.162,0.342,0.223
0.16,0.336,0.218
0.159,0.332,0.216
0.157,0.331,0.212
0.155,0.325,0.211
0.153,0.323,0.206
0.151,0.317,0.204
0.149,0.315,0.2
0.148,0.309,0.197
0.146,0.307,0.192
0.144,0.304,0.189
0.142,0.299,0.185
0.14,0.295,0.183
0.138,0.29,0.178
0.137,0.286,0.175
0.135,0.281,0.17
0.133,0.277,0.167
0.131,0.272,0.163
0.129,0.268,0.159
0.128,0.263,0.155
0.126,0.259,0.151
0.124,0.255,0.148
0.122,0.251,0.145
0.12,0.247,0.141
0.118,0.244,0.138
0.117,0.24,0.135
0.115,0.237,0.131
0.113,0.233,0.129
0.111,0.23,0.124
0.109,0.225,0.121
0.107,0.221,0.117
0.106,0.214,0.112
0.104,0.211,0.108
0.102,0.207,0.104
0.1,0.205,0.101
0.098,0.202,0.098
0.097,0.198,0.094
0.095,0.195,0.092
0.093,0.192,0.087
0.091,0.188,0.086
0.089,0.184,0.082
0.087,0.179,0.078
0.086,0.175,0.072
0.084,0.172,0.068
0.082,0.168,0.063
0.08,0.164,0.059
0.078,0.16,0.054
0.077,0.157,0.049
0.075,0.152,0.045
0.073,0.149,0.041
0.071,0.148,0.038
0.069,0.145,0.036
0.067,0.144,0.035
0.066,0.139,0.034
0.064,0.137,0.031
0.062,0.131,0.029
0.06,0.128,0.026
0.058,0.123,0.024
0.056,0.12,0.02
0.055,0.115,0.017
0.053,0.11,0.012
0.051,0.102,0.008
0.049,0.101,0.003
0.047,0.098,0.001
0.046,0.096,-0.001
0.044,0.092,-0.003
0.042,0.09,-0.006
0.04,0.086,-0.008
0.038,0.082,-0.01
0.036,0.076,-0.013
0.035,0.073,-0.018
0.033,0.07,-0.02
0.031,0.065,-0.024
0.029,0.062,-0.027
0.027,0.057,-0.029
0.026,0.053,-0.034
0.024,0.048,-0.037
0.022,0.044,-0.04
0.02,0.039,-0.044
0.018,0.035,-0.048
0.016,0.031,-0.05
0.015,0.027,-0.053
0.013,0.024,-0.055
0.011,0.02,-0.058
0.009,0.017,-0.061
0.007,0.013,-0.063
0.005,0.01,-0.065
0.004,0.008,-0.067
0.002,0.003,-0.07
0,-0.001,-0.07
-0.002,-0.007,-0.072
-0.004,-0.011,-0.072
-0.005,-0.015,-0.074
-0.007,-0.018,-0.076
-0.009,-0.02,-0.078
-0.011,-0.024,-0.08
-0.013,-0.028,-0.082
-0.015,-0.035,-0.084
-0.016,-0.038,-0.087
-0.018,-0.04,-0.091
-0.02,-0.045,-0.092
-0.022,-0.049,-0.094
-0.024,-0.053,-0.096
-0.026,-0.056,-0.099
-0.027,-0.059,-0.1
-0.029,-0.062,-0.101
-0.031,-0.064,-0.103
-0.033,-0.066,-0.103
-0.035,-0.068,-0.103
-0.036,-0.071,-0.104
-0.038,-0.073,-0.107
-0.04,-0.075,-0.109
-0.042,-0.077,-0.111
-0.044,-0.078,-0.113
-0.046,-0.081,-0.114
-0.047,-0.083,-0.115
-0.049,-0.086,-0.118
-0.051,-0.09,-0.121
-0.053,-0.092,-0.124
-0.055,-0.095,-0.128
-0.056,-0.098,-0.13
-0.058,-0.1,-0.131
-0.06,-0.101,-0.132
-0.062,-0.104,-0.132
-0.064,-0.108,-0.132
-0.066,-0.112,-0.132
-0.067,-0.115,-0.133
-0.069,-0.12,-0.135
-0.071,-0.126,-0.136
-0.073,-0.129,-0.137
-0.075,-0.132,-0.137
-0.077,-0.136,-0.138
-0.078,-0.139,-0.139
-0.08,-0.141,-0.14
-0.082,-0.144,-0.141
-0.084,-0.146,-0.142
-0.086,-0.147,-0.144
-0.087,-0.147,-0.145
-0.089,-0.147,-0.145
-0.091,-0.147,-0.146
-0.093,-0.147,-0.146
-0.095,-0.149,-0.147
-0.097,-0.151,-0.148
-0.098,-0.154,-0.15
-0.1,-0.156,-0.151
-0.102,-0.158,-0.151
-0.104,-0.16,-0.151
-0.106,-0.161,-0.152
-0.107,-0.165,-0.154
-0.109,-0.166,-0.155
-0.111,-0.168,-0.156
-0.113,-0.17,-0.158
-0.115,-0.174,-0.16
-0.117,-0.177,-0.16
-0.118,-0.181,-0.164
-0.12,-0.184,-0.167
-0.122,-0.188,-0.172
-0.124,-0.191,-0.174
-0.126,-0.193,-0.176
-0.128,-0.196,-0.178
-0.129,-0.2,-0.181
-0.131,-0.202,-0.181
-0.133,-0.204,-0.184
-0.135,-0.207,-0.187
-0.137,-0.209,-0.191
-0.138,-0.212,-0.193
-0.14,-0.214,-0.196
-0.142,-0.216,-0.198
-0.144,-0.219,-0.201
-0.146,-0.223,-0.204
-0.148,-0.228,-0.206
-0.149,-0.229,-0.209
-0.151,-0.23,-0.21
-0.153,-0.231,-0.211
-0.155,-0.233,-0.212
-0.157,-0.234,-0.212
-0.159,-0.235,-0.212
-0.16,-0.237,-0.212
-0.162,-0.238,-0.212
-0.164,-0.239,-0.212
-0.166,-0.241,-0.213
-0.168,-0.242,-0.213
-0.169,-0.242,-0.215
-0.171,-0.244,-0.216
-0.173,-0.247,-0.218
-0.175,-0.249,-0.218
-0.177,-0.25,-0.218
-0.179,-0.252,-0.218
-0.18,-0.255,-0.219
-0.182,-0.256,-0.219
-0.184,-0.257,-0.219
-0.186,-0.257,-0.219
-0.188,-0.257,-0.219
-0.189,-0.259,-0.219
-0.191,-0.262,-0.221
-0.193,-0.266,-0.225
-0.195,-0.269,-0.23
-0.197,-0.272,-0.232
-0.199,-0.275,-0.234
-0.2,-0.277,-0.237
-0.202,-0.277,-0.238
-0.204,-0.278,-0.239
-0.206,-0.279,-0.24
-0.208,-0.28,-0.241
-0.21,-0.279,-0.241
-0.211,-0.279,-0.241
-0.213,-0.281,-0.242
-0.215,-0.284,-0.246
-0.217,-0.288,-0.249
-0.219,-0.292,-0.251
-0.22,-0.294,-0.252
-0.222,-0.295,-0.253
-0.224,-0.295,-0.253
-0.226,-0.295,-0.253
-0.228,-0.295,-0.253
-0.23,-0.295,-0.253
-0.231,-0.295,-0.253
-0.233,-0.295,-0.253
-0.235,-0.295,-0.253
-0.237,-0.295,-0.253
-0.239,-0.296,-0.253
-0.241,-0.297,-0.253
-0.242,-0.298,-0.253
-0.244,-0.298,-0.253
-0.246,-0.298,-0.253
-0.248,-0.298,-0.253
-0.25,-0.298,-0.253
-0.251,-0.298,-0.253
-0.253,-0.298,-0.256
-0.255,-0.299,-0.257
-0.257,-0.299,-0.26
-0.259,-0.3,-0.261
-0.261,-0.302,-0.263
-0.262,-0.303,-0.263
-0.264,-0.304,-0.265
-0.266,-0.306,-0.265
-0.268,-0.308,-0.265
-0.27,-0.309,-0.265
-0.271,-0.311,-0.266
-0.273,-0.312,-0.268
-0.275,-0.314,-0.27
-0.277,-0.315,-0.271
-0.279,-0.316,-0.274
-0.281,-0.317,-0.275
-0.282,-0.318,-0.276
-0.284,-0.318,-0.277
-0.286,-0.32,-0.278
-0.288,-0.32,-0.28
-0.29,-0.321,-0.281
-0.292,-0.322,-0.284
-0.293,-0.323,-0.284
-0.295,-0.324,-0.287
-0.297,-0.325,-0.289
-0.299,-0.327,-0.292
-0.301,-0.329,-0.293
-0.302,-0.33,-0.295
-0.304,-0.33,-0.297
-0.306,-0.33,-0.3
-0.308,-0.33,-0.303
-0.31,-0.33,-0.304
-0.312,-0.33,-0.306
-0.313,-0.33,-0.308
-0.315,-0.33,-0.313
-0.317,-0.331,-0.316
-0.319,-0.332,-0.32
-0.321,-0.333,-0.324
-0.322,-0.337,-0.327
-0.324,-0.34,-0.331
-0.326,-0.343,-0.334
-0.328,-0.344,-0.337
-0.33,-0.345,-0.341
-0.332,-0.346,-0.345
-0.333,-0.346,-0.346
-0.335,-0.348,-0.349
-0.337,-0.348,-0.351
-0.339,-0.349,-0.351
-0.341,-0.349,-0.351
-0.343,-0.35,-0.351
-0.344,-0.35,-0.351
-0.346,-0.351,-0.351
-0.348,-0.352,-0.351
-0.35,-0.353,-0.351
-0.352,-0.355,-0.351
-0.353,-0.359,-0.35
-0.355,-0.362,-0.35
-0.357,-0.366,-0.35
-0.359,-0.367,-0.35
-0.361,-0.368,-0.349
-0.363,-0.369,-0.348
-0.364,-0.369,-0.346
-0.366,-0.369,-0.345
-0.368,-0.369,-0.344
-0.37,-0.369,-0.343
-0.372,-0.369,-0.341
-0.374,-0.369,-0.341
-0.375,-0.369,-0.341
-0.377,-0.369,-0.341
-0.379,-0.368,-0.342
-0.381,-0.368,-0.342
-0.383,-0.368,-0.345
-0.384,-0.368,-0.346
-0.386,-0.368,-0.35
-0.388,-0.368,-0.352
-0.39,-0.368,-0.353
-0.392,-0.369,-0.357
-0.394,-0.369,-0.357
-0.395,-0.372,-0.358
-0.397,-0.374,-0.358
-0.399,-0.376,-0.358
-0.401,-0.379,-0.359
-0.403,-0.381,-0.361
-0.404,-0.382,-0.363
-0.406,-0.383,-0.367
-0.408,-0.386,-0.369
-0.41,-0.386,-0.373
-0.412,-0.387,-0.377
-0.414,-0.387,-0.38
-0.415,-0.388,-0.383
-0.417,-0.389,-0.387
-0.419,-0.391,-0.39
-0.421,-0.392,-0.391
-0.423,-0.394,-0.394
-0.425,-0.396,-0.396
-0.426,-0.399,-0.398
-0.428,-0.403,-0.401
-0.43,-0.407,-0.404
-0.432,-0.41,-0.407
-0.434,-0.415,-0.409
-0.435,-0.417,-0.414
-0.437,-0.419,-0.417
-0.439,-0.419,-0.424
-0.441,-0.42,-0.432
-0.443,-0.42,-0.44
-0.445,-0.422,-0.444
-0.446,-0.423,-0.447
-0.448,-0.423,-0.451
-0.45,-0.425,-0.454
-0.452,-0.427,-0.455
-0.454,-0.429,-0.456
-0.455,-0.431,-0.456
-0.457,-0.432,-0.456
-0.459,-0.433,-0.456
-0.461,-0.434,-0.456
-0.463,-0.435,-0.456
-0.465,-0.437,-0.456
-0.466,-0.44,-0.456
-0.468,-0.442,-0.456
-0.47,-0.443,-0.456
-0.472,-0.444,-0.456
-0.474,-0.444,-0.455
-0.476,-0.444,-0.455
-0.477,-0.445,-0.454
-0.479,-0.445,-0.453
-0.481,-0.45,-0.452
-0.483,-0.454,-0.452
-0.485,-0.459,-0.452
-0.486,-0.464,-0.453
-0.488,-0.47,-0.454
-0.49,-0.475,-0.459
-0.492,-0.479,-0.463
-0.494,-0.48,-0.469
-0.496,-0.48,-0.475
-0.497,-0.48,-0.479
-0.499,-0.482,-0.484
-0.501,-0.49,-0.489
-0.503,-0.493,-0.494
-0.505,-0.496,-0.498
-0.507,-0.497,-0.5
-0.508,-0.498,-0.503
-0.51,-0.498,-0.506
-0.512,-0.498,-0.51
-0.514,-0.498,-0.511
-0.516,-0.498,-0.512
-0.517,-0.498,-0.512
-0.519,-0.498,-0.512
-0.521,-0.498,-0.512
-0.523,-0.498,-0.512
-0.525,-0.498,-0.512
-0.527,-0.498,-0.511
-0.528,-0.497,-0.511
-0.53,-0.497,-0.511
-0.532,-0.497,-0.511
-0.534,-0.497,-0.511
-0.536,-0.497,-0.511
-0.537,-0.497,-0.511
-0.539,-0.497,-0.511
-0.541,-0.497,-0.511
-0.543,-0.498,-0.511
-0.545,-0.498,-0.512
-0.547,-0.498,-0.512
-0.548,-0.498,-0.512
-0.55,-0.498,-0.512
-0.552,-0.498,-0.512
-0.554,-0.498,-0.512
-0.556,-0.498,-0.511
-0.558,-0.498,-0.511
-0.559,-0.498,-0.511
-0.561,-0.498,-0.511
-0.563,-0.498,-0.511
-0.565,-0.498,-0.511
-0.567,-0.498,-0.509
-0.568,-0.498,-0.507
-0.57,-0.498,-0.505
-0.572,-0.498,-0.502
-0.574,-0.497,-0.501
-0.576,-0.497,-0.501
-0.578,-0.497,-0.501
-0.579,-0.498,-0.501
-0.581,-0.498,-0.502
-0.583,-0.5,-0.502
-0.585,-0.502,-0.502
-0.587,-0.507,-0.503
-0.589,-0.511,-0.507
-0.59,-0.519,-0.511
-0.592,-0.525,-0.517
-0.594,-0.53,-0.525
-0.596,-0.536,-0.533
-0.598,-0.54,-0.542
-0.599,-0.546,-0.552
-0.601,-0.553,-0.562
-0.603,-0.557,-0.57
-0.605,-0.562,-0.577
-0.607,-0.566,-0.582
-0.609,-0.572,-0.589
-0.61,-0.581,-0.594
-0.612,-0.591,-0.601
-0.614,-0.601,-0.605
-0.616,-0.611,-0.61
-0.618,-0.619,-0.613
-0.619,-0.626,-0.614
-0.621,-0.633,-0.618
-0.623,-0.639,-0.62
-0.625,-0.646,-0.622
-0.627,-0.653,-0.623
-0.629,-0.658,-0.625
-0.63,-0.663,-0.625
-0.632,-0.666,-0.625
-0.634,-0.67,-0.625
-0.636,-0.674,-0.625
-0.638,-0.675,-0.623
-0.64,-0.676,-0.623
-0.641,-0.676,-0.623
-0.643,-0.677,-0.621
-0.645,-0.678,-0.62
-0.647,-0.678,-0.618
-0.649,-0.678,-0.616
-0.65,-0.678,-0.613
-0.652,-0.678,-0.61
-0.654,-0.678,-0.607
-0.656,-0.677,-0.602
-0.658,-0.677,-0.598
-0.66,-0.675,-0.594
-0.661,-0.674,-0.592
-0.663,-0.672,-0.59
-0.665,-0.669,-0.588
-0.667,-0.666,-0.588
-0.669,-0.665,-0.588
-0.67,-0.664,-0.588
-0.672,-0.662,-0.589
-0.674,-0.66,-0.594
-0.676,-0.659,-0.602
-0.678,-0.658,-0.609
-0.68,-0.657,-0.617
-0.681,-0.657,-0.622
-0.683,-0.657,-0.628
-0.685,-0.657,-0.633
-0.687,-0.658,-0.637
-0.689,-0.662,-0.639
-0.691,-0.665,-0.64
-0.692,-0.672,-0.641
-0.694,-0.676,-0.64
-0.696,-0.685,-0.64
-0.698,-0.694,-0.64
-0.7,-0.703,-0.64
-0.701,-0.712,-0.64
-0.703,-0.72,-0.64
-0.705,-0.727,-0.64
-0.707,-0.733,-0.64
-0.709,-0.739,-0.64
-0.711,-0.744,-0.64
-0.712,-0.748,-0.64
-0.714,-0.752,-0.64
-0.716,-0.755,-0.64
-0.718,-0.756,-0.641
-0.72,-0.757,-0.644
-0.722,-0.757,-0.647
-0.723,-0.756,-0.649
-0.725,-0.756,-0.653
-0.727,-0.756,-0.656
-0.729,-0.755,-0.664
-0.731,-0.75,-0.67
-0.732,-0.746,-0.677
-0.734,-0.742,-0.685
-0.736,-0.739,-0.69
-0.738,-0.736,-0.694
-0.74,-0.732,-0.697
-0.742,-0.729,-0.702
-0.743,-0.724,-0.704
-0.745,-0.721,-0.707
-0.747,-0.719,-0.711
-0.749,-0.716,-0.713
-0.751,-0.715,-0.713
-0.752,-0.716,-0.713
-0.754,-0.716,-0.712
-0.756,-0.718,-0.712
-0.758,-0.722,-0.712
-0.76,-0.727,-0.71
-0.762,-0.733,-0.706
-0.763,-0.738,-0.703
-0.765,-0.743,-0.699
-0.767,-0.75,-0.693
-0.769,-0.757,-0.688
-0.771,-0.762,-0.683
-0.773,-0.768,-0.677
-0.774,-0.773,-0.673
-0.776,-0.778,-0.67
-0.778,-0.784,-0.668
-0.78,-0.788,-0.667
-0.782,-0.794,-0.667
-0.783,-0.796,-0.666
-0.785,-0.798,-0.67
-0.787,-0.799,-0.681
-0.789,-0.799,-0.688
-0.791,-0.799,-0.697
-0.793,-0.799,-0.704
-0.794,-0.799,-0.711
-0.796,-0.799,-0.719
-0.798,-0.798,-0.723
-0.8,-0.798,-0.731
-0.802,-0.794,-0.737
-0.804,-0.789,-0.741
-0.805,-0.783,-0.744
-0.807,-0.774,-0.749
-0.809,-0.765,-0.753
-0.811,-0.755,-0.757
-0.813,-0.748,-0.76
-0.814,-0.744,-0.765
-0.816,-0.742,-0.765
-0.818,-0.741,-0.766
-0.82,-0.737,-0.766
-0.822,-0.733,-0.766
-0.824,-0.731,-0.762
-0.825,-0.73,-0.759
-0.827,-0.733,-0.758
-0.829,-0.738,-0.752
-0.831,-0.743,-0.749
-0.833,-0.749,-0.744
-0.834,-0.755,-0.739
-0.836,-0.76,-0.734
-0.838,-0.765,-0.728
-0.84,-0.771,-0.722
-0.842,-0.778,-0.716
-0.844,-0.785,-0.712
-0.845,-0.79,-0.707
-0.847,-0.796,-0.703
-0.849,-0.802,-0.702
-0.851,-0.803,-0.701
-0.853,-0.806,-0.699
-0.855,-0.807,-0.697
-0.856,-0.808,-0.696
-0.858,-0.81,-0.696
-0.86,-0.81,-0.7
-0.862,-0.81,-0.705
-0.864,-0.81,-0.71
-0.865,-0.808,-0.715
-0.867,-0.806,-0.72
-0.869,-0.803,-0.727
-0.871,-0.799,-0.733
-0.873,-0.795,-0.739
-0.875,-0.788,-0.744
-0.876,-0.78,-0.749
-0.878,-0.774,-0.752
-0.88,-0.767,-0.756
-0.882,-0.762,-0.759
-0.884,-0.756,-0.761
-0.885,-0.751,-0.764
-0.887,-0.746,-0.765
-0.889,-0.741,-0.765
-0.891,-0.738,-0.764
-0.893,-0.734,-0.764
-0.895,-0.729,-0.764
-0.896,-0.725,-0.761
-0.898,-0.723,-0.76
-0.9,-0.723,-0.758
-0.902,-0.724,-0.757
-0.904,-0.727,-0.752
-0.906,-0.73,-0.748
-0.907,-0.737,-0.744
-0.909,-0.743,-0.742
-0.911,-0.751,-0.74
-0.913,-0.759,-0.738
-0.915,-0.767,-0.737
-0.916,-0.774,-0.736
-0.918,-0.779,-0.736
-0.92,-0.785,-0.736
-0.922,-0.79,-0.736
-0.924,-0.795,-0.736
-0.926,-0.797,-0.736
-0.927,-0.801,-0.737
-0.929,-0.803,-0.737
-0.931,-0.805,-0.739
-0.933,-0.806,-0.743
-0.935,-0.806,-0.747
-0.937,-0.805,-0.75
-0.938,-0.805,-0.755
-0.94,-0.805,-0.759
