x;z_ini;z_fin
2.5;-0.603080130970149;-0.600944371248143
2.501;-0.603080130970149;-0.60093213127786
2.502;-0.603080130970149;-0.600919891307578
2.503;-0.603080130970149;-0.600907651337296
2.504;-0.603080130970149;-0.600895411367013
2.505;-0.603064094305646;-0.600883171396731
2.506;-0.603048057641142;-0.600870931426449
2.507;-0.603032020976639;-0.600858691456166
2.508;-0.603015984312135;-0.600846451485884
2.509;-0.602999947647632;-0.600846451485884
2.51;-0.602983910983128;-0.600846451485884
2.511;-0.602967874318624;-0.600846451485884
2.512;-0.602951837654121;-0.600846451485884
2.513;-0.602935800989617;-0.600846451485884
2.514;-0.602919764325114;-0.600846451485884
2.515;-0.60290372766061;-0.600846451485884
2.516;-0.602887690996107;-0.600846451485884
2.517;-0.602871654331603;-0.600846451485884
2.518;-0.602855617667099;-0.600846451485884
2.519;-0.602839581002596;-0.600846451485884
2.52;-0.602823544338092;-0.600846451485884
2.521;-0.602807507673589;-0.600846451485884
2.522;-0.602791471009085;-0.600846451485884
2.523;-0.602775434344582;-0.600846451485884
2.524;-0.602759397680078;-0.600846451485884
2.525;-0.602743361015574;-0.600846451485884
2.526;-0.602727324351071;-0.600846451485884
2.527;-0.602711287686567;-0.600846451485884
2.528;-0.602711287686567;-0.600846451485884
2.529;-0.602711287686567;-0.600846451485884
2.53;-0.602711287686567;-0.600846451485884
2.531;-0.602711287686567;-0.600846451485884
2.532;-0.602711287686567;-0.600846451485884
2.533;-0.602711287686567;-0.600846451485884
2.534;-0.602711287686567;-0.600846451485884
2.535;-0.602711287686567;-0.600846451485884
2.536;-0.602711287686567;-0.600846451485884
2.537;-0.602711287686567;-0.600846451485884
2.538;-0.602711287686567;-0.600846451485884
2.539;-0.602711287686567;-0.600846451485884
2.54;-0.602711287686567;-0.600846451485884
2.541;-0.602711287686567;-0.600846451485884
2.542;-0.602711287686567;-0.600867434292082
2.543;-0.602711287686567;-0.600888417098281
2.544;-0.602711287686567;-0.600909399904479
2.545;-0.602711287686567;-0.600930382710677
2.546;-0.602711287686567;-0.600951365516876
2.547;-0.602711287686567;-0.600972348323074
2.548;-0.602711287686567;-0.600993331129272
2.549;-0.602711287686567;-0.60101431393547
2.55;-0.602711287686567;-0.601035296741669
2.551;-0.602711287686567;-0.601056279547867
