x;z_ini;z_fin
15;0.335106527282588;0.335558597631873
14.999;0.335077955854017;0.33550145477473
14.998;0.335049384425445;0.335444311917587
14.997;0.335020812996874;0.335387169060444
14.996;0.334992241568302;0.335330026203302
14.995;0.334963670139731;0.335272883346159
14.994;0.33493509871116;0.335215740489016
14.993;0.334893450359511;0.335158597631873
14.992;0.334706527282588;0.335044311917587
14.991;0.334506527282588;0.334930026203301
14.99;0.334306527282588;0.334815740489016
14.989;0.334106527282588;0.33470145477473
14.988;0.333919604205666;0.334587169060444
14.987;0.333877955854017;0.334472883346158
14.986;0.333849384425445;0.334358597631873
14.985;0.333820812996874;0.334191930965206
14.984;0.333792241568302;0.334025264298539
14.983;0.333763670139731;0.333858597631873
14.982;0.33373509871116;0.333691930965206
14.981;0.333706527282588;0.333525264298539
14.98;0.333606527282588;0.333358597631873
14.979;0.333506527282588;0.333283597631873
14.978;0.333406527282588;0.333208597631873
14.977;0.333306527282588;0.333133597631873
14.976;0.333206527282588;0.333058597631873
14.975;0.333106527282588;0.332983597631873
14.974;0.333031527282588;0.332908597631873
14.973;0.332956527282588;0.332833597631873
14.972;0.332881527282588;0.332758597631873
14.971;0.332806527282588;0.332669708742984
14.97;0.332731527282588;0.332580819854095
14.969;0.332656527282588;0.332491930965206
14.968;0.332581527282588;0.332403042076317
14.967;0.332531527282588;0.332314153187428
14.966;0.332481527282588;0.332225264298539
14.965;0.332456527282588;0.332136375409651
14.964;0.332431527282588;0.332047486520762
14.963;0.332406527282588;0.331958597631873
14.962;0.332381527282588;0.331918597631873
14.961;0.332356527282588;0.331878597631873
14.96;0.332331527282588;0.331838597631873
14.959;0.332283646690958;0.331798597631873
14.958;0.332195416171477;0.331758597631873
14.957;0.332084305060366;0.331718597631873
14.956;0.331973193949255;0.331678597631873
14.955;0.331862082838144;0.331638597631873
14.954;0.331750971727033;0.331598597631873
14.953;0.331639860615922;0.331558597631873
14.952;0.331528749504811;0.331447486520762
14.951;0.331417638393699;0.331336375409651
14.95;0.331306527282589;0.33122526429854
14.949;0.331206527282588;0.331114153187428
14.948;0.331106527282588;0.331003042076318
14.947;0.331006527282588;0.330891930965206
14.946;0.330906527282588;0.330780819854095
14.945;0.330806527282588;0.330669708742984
14.944;0.330706527282588;0.330558597631873
14.943;0.330606527282588;0.330458597631873
14.942;0.330522873436434;0.330358597631873
14.941;0.330431527282588;0.330258597631873
14.94;0.330356527282588;0.330158597631873
14.939;0.330281527282588;0.330058597631873
14.938;0.330206527282588;0.329958597631873
14.937;0.330131527282588;0.329858597631873
14.936;0.330056527282588;0.329758597631873
14.935;0.329981527282588;0.329647486520762
14.934;0.329891997368058;0.329536375409651
14.933;0.329817638393699;0.32942526429854
14.932;0.329728749504811;0.329314153187428
14.931;0.329639860615921;0.329203042076318
14.93;0.329550971727033;0.329091930965206
14.929;0.329462082838144;0.328980819854095
14.928;0.329373193949255;0.328869708742984
14.927;0.329284305060366;0.328758597631873
14.926;0.329195416171477;0.328683597631873
14.925;0.329121057197118;0.328608597631873
14.924;0.329017638393699;0.328533597631873
14.923;0.32892874950481;0.328458597631873
14.922;0.328839860615921;0.328383597631873
14.921;0.328750971727033;0.328308597631873
14.92;0.328662082838144;0.328233597631873
14.919;0.328573193949255;0.328158597631873
14.918;0.328484305060366;0.328083597631873
14.917;0.328395416171477;0.328008597631873
14.916;0.328306527282588;0.327933597631873
14.915;0.328195416171477;0.327858597631873
14.914;0.328084305060366;0.327783597631873
14.913;0.327973193949255;0.327708597631873
14.912;0.327862082838144;0.327633597631873
14.911;0.327750971727033;0.327558597631873
14.91;0.327639860615921;0.327415740489016
14.909;0.327528749504811;0.327272883346159
14.908;0.327417638393699;0.327130026203301
14.907;0.327306527282588;0.326987169060444
14.906;0.327256527282588;0.326844311917587
14.905;0.327206527282588;0.32670145477473
14.904;0.327156527282588;0.326558597631873
14.903;0.327106527282588;0.326458597631873
14.902;0.327056527282588;0.326358597631873
14.901;0.327006527282588;0.326258597631873
14.9;0.326956527282588;0.326158597631873
14.899;0.326906527282588;0.326058597631873
14.898;0.326820812996874;0.325980392503668
14.897;0.32673509871116;0.32592526429854
14.896;0.326649384425445;0.325891930965206
14.895;0.326563670139731;0.325858597631873
14.894;0.326477955854017;0.32582526429854
14.893;0.326392241568303;0.325791930965206
14.892;0.326306527282588;0.325758597631873
14.891;0.326306527282588;0.325658597631873
14.89;0.326306527282588;0.325558597631873
14.889;0.326306527282588;0.325458597631873
14.888;0.326306527282588;0.325316097631873
14.887;0.326306527282588;0.325318597631873
14.886;0.326306527282588;0.325278597631873
14.885;0.326306527282588;0.325238597631873
14.884;0.326273193949255;0.325198597631873
14.883;0.326239860615922;0.325158597631873
14.882;0.326206527282588;0.325044311917587
14.881;0.326173193949255;0.324930026203302
14.88;0.326139860615922;0.324815740489016
14.879;0.326093450359511;0.32470145477473
14.878;0.326026527282588;0.324587169060444
14.877;0.325946527282588;0.324472883346159
14.876;0.325866527282588;0.324336802760078
14.875;0.325786527282588;0.32422526429854
14.874;0.325719604205665;0.324091930965206
14.873;0.325706527282588;0.323958597631873
14.872;0.325706527282588;0.32382526429854
14.871;0.325635297652959;0.323691930965206
14.87;0.325396939745051;0.323580392503667
14.869;0.325035215170476;0.323438597631873
14.868;0.324645580986292;0.323318597631873
14.867;0.324331958070519;0.323198597631873
14.866;0.324144027282588;0.323078597631873
14.865;0.323956527282588;0.322958597631872
14.864;0.323806527282588;0.322758597631873
14.863;0.323656527282588;0.322558597631873
14.862;0.323522873436434;0.322358597631873
14.861;0.323346527282588;0.322158597631873
14.86;0.323186527282589;0.321958597631873
14.859;0.323026527282588;0.321758597631873
14.858;0.322866527282588;0.321558597631873
14.857;0.322706527282589;0.321358597631873
14.856;0.322539860615922;0.321158597631873
14.855;0.322373193949255;0.320958597631873
14.854;0.322206527282589;0.320758597631873
14.853;0.322039860615922;0.320591930965206
14.852;0.321873193949255;0.32042526429854
14.851;0.321706527282589;0.320258597631873
14.85;0.321473193949255;0.320091930965206
14.849;0.321239860615921;0.31992526429854
14.848;0.321006527282589;0.319758597631873
14.847;0.320773193949255;0.319583597631873
14.846;0.320539860615921;0.319408597631873
14.845;0.320328322154383;0.319233597631873
14.844;0.320146527282588;0.319058597631873
14.843;0.319986527282588;0.318883597631873
14.842;0.319826527282588;0.318708597631873
14.841;0.319666527282588;0.318533597631873
14.84;0.319484732410793;0.318376292437068
14.839;0.319406527282588;0.318183597631873
14.838;0.319306527282588;0.318008597631873
14.837;0.319206527282588;0.317833597631873
14.836;0.319106527282588;0.317658597631873
14.835;0.319006527282588;0.317483597631873
14.834;0.318918460428918;0.317308597631873
14.833;0.318739860615922;0.317133597631873
14.832;0.318573193949255;0.316958597631873
14.831;0.318406527282589;0.316736375409651
14.83;0.318239860615922;0.316514153187428
14.829;0.318073193949255;0.316291930965206
14.828;0.317906527282589;0.316069708742984
14.827;0.31773509871116;0.315847486520761
14.826;0.317563670139731;0.31562526429854
14.825;0.317392241568303;0.315403042076317
14.824;0.317220812996874;0.315180819854095
14.823;0.317049384425445;0.314958597631873
14.822;0.316877955854017;0.314708597631873
14.821;0.316687845963907;0.314458597631872
14.82;0.316477955854016;0.314208597631873
14.819;0.316249384425446;0.313958597631873
14.818;0.316020812996874;0.313708597631872
14.817;0.315792241568302;0.313458597631873
14.816;0.315563670139731;0.313208597631872
14.815;0.31533509871116;0.312958597631872
14.814;0.315106527282588;0.312733597631873
14.813;0.314849384425446;0.312508597631872
14.812;0.314592241568303;0.312283597631872
14.811;0.314335098711159;0.312058597631873
14.81;0.314077955854017;0.311833597631872
14.809;0.313820812996874;0.311608597631872
14.808;0.31356367013973;0.311383597631873
14.807;0.313306527282588;0.311158597631873
14.806;0.313077955854017;0.311025264298539
14.805;0.312849384425445;0.310891930965206
14.804;0.312620812996874;0.310758597631873
14.803;0.312392241568302;0.31062526429854
14.802;0.312163670139732;0.310491930965206
14.801;0.31193509871116;0.310358597631873
14.8;0.311725208601269;0.31022526429854
14.799;0.311477955854017;0.310091930965206
14.798;0.311249384425446;0.309958597631872
14.797;0.311020812996874;0.309758597631873
14.796;0.310792241568303;0.309558597631873
14.795;0.310563670139732;0.309358597631873
14.794;0.31033509871116;0.309158597631873
14.793;0.310125153348513;0.308958597631873
14.792;0.309873193949255;0.308758597631873
14.791;0.309639860615922;0.308558597631873
14.79;0.309406527282589;0.308358597631873
14.789;0.309173193949255;0.308183597631873
14.788;0.308939860615922;0.308008597631873
14.787;0.308731208023758;0.307833597631873
14.786;0.30853509871116;0.307658597631873
14.785;0.308363670139731;0.307483597631873
14.784;0.308192241568303;0.307308597631873
14.783;0.308020812996874;0.307133597631873
14.782;0.307849384425445;0.306958597631873
14.781;0.307677955854017;0.306847486520762
14.78;0.307511569414174;0.306736375409651
14.779;0.307339860615921;0.30662526429854
14.778;0.307173193949255;0.306514153187428
14.777;0.307006527282588;0.306403042076317
14.776;0.306839860615921;0.306291930965206
14.775;0.306673193949255;0.306180819854095
14.774;0.306506527282588;0.306069708742984
14.773;0.306277955854016;0.305958597631873
14.772;0.306049384425446;0.305758597631873
14.771;0.305820812996874;0.305558597631873
14.77;0.305592241568302;0.305358597631873
14.769;0.305363670139731;0.305158597631873
14.768;0.30513509871116;0.304958597631873
14.767;0.304881377724308;0.304758597631873
14.766;0.304706527282589;0.304558597631873
14.765;0.304506527282588;0.304358597631873
14.764;0.304306527282589;0.304158597631873
14.763;0.304106527282589;0.303936375409651
14.762;0.303906527282588;0.303714153187429
14.761;0.303763848374306;0.303491930965206
14.76;0.303639860615922;0.303269708742984
14.759;0.303573193949255;0.303047486520762
14.758;0.303506527282588;0.30282526429854
14.757;0.303439860615922;0.302603042076317
14.756;0.303373193949255;0.302380819854096
14.755;0.303243079521544;0.302158597631873
14.754;0.303049384425446;0.301958597631873
14.753;0.302792241568303;0.301758597631873
14.752;0.30253509871116;0.301558597631873
14.751;0.302277955854017;0.301358597631873
14.75;0.302020812996874;0.301158597631873
14.749;0.301763670139731;0.300958597631873
14.748;0.301506527282588;0.300738374997364
14.747;0.301306527282588;0.300472883346159
14.746;0.301106527282588;0.300187169060444
14.745;0.300906527282588;0.299901454774729
14.744;0.300706527282588;0.299615740489016
14.743;0.300506527282589;0.299330026203301
14.742;0.300306527282588;0.299044311917588
14.741;0.300087845963907;0.298758597631873
14.74;0.299849384425446;0.298483597631873
14.739;0.299592241568303;0.298208597631873
14.738;0.29933509871116;0.297933597631873
14.737;0.299077955854017;0.297658597631873
14.736;0.298820812996874;0.297383597631873
14.735;0.298563670139731;0.297108597631873
14.734;0.298325208601269;0.296833597631872
