x;z_ini;z_fin
3;-0.600064306340454;-0.600000884088429
3.005;-0.600054006494829;-0.600026143757831
3.01;-0.600075436929544;-0.600051403427232
3.015;-0.600080763582966;-0.600076663096633
3.02;-0.600103707782673;-0.600098048213412
3.025;-0.600126651982379;-0.60010569627998
3.03;-0.600149596182085;-0.600101413362702
3.035;-0.600165198237885;-0.600047876896721
3.04;-0.600180318076607;-0.600027227116985
3.045;-0.600174469250106;-0.600036423917034
3.05;-0.600158913860474;-0.600078440482746
3.055;-0.600143358470843;-0.600111135967328
3.06;-0.600140318309191;-0.600141967235683
3.065;-0.6001263233493;-0.600190006653818
3.07;-0.600110292467409;-0.600209677465978
3.075;-0.600094261585518;-0.60015909182883
3.08;-0.600078230703627;-0.600137159341866
3.085;-0.600074175768913;-0.600101026743904
3.09;-0.600079020242861;-0.600063448842023
3.095;-0.600122302013558;-0.600033505815444
3.1;-0.600135444115892;-0.600018938069599
3.105;-0.600123695232308;-0.600004370323754
3.11;-0.60004951426112;-0.599989802577908
3.115;-0.599974302496329;-0.599975234832063
3.12;-0.599911008152311;-0.599961972959849
3.125;-0.599869040127064;-0.599962740813545
3.13;-0.599857352632683;-0.599950235767649
3.135;-0.599844091821751;-0.599969121312109
3.14;-0.599853157121879;-0.599993930299361
3.145;-0.59985315712188;-0.599974510573282
3.15;-0.59980908562356;-0.599929922654824
3.155;-0.599841249431636;-0.599885334736367
3.16;-0.599878519197657;-0.59984910705262
3.165;-0.599880929579263;-0.599856538372363
3.17;-0.599847331290302;-0.599849005314314
3.175;-0.59987725850731;-0.599844562151831
3.18;-0.59983775458086;-0.599848786798126
3.185;-0.599845219669008;-0.599883749388155
3.19;-0.599916259872207;-0.59992745262569
3.195;-0.599995435964599;-0.599948949155653
3.2;-0.600044678614337;-0.599920268906021
3.205;-0.600106002202643;-0.599891588656388
3.21;-0.600220723201175;-0.599862908406755
3.215;-0.600304907555734;-0.599848568281938
3.22;-0.600318059966534;-0.599853950680666
3.225;-0.600262396270874;-0.599943657326135
3.23;-0.600249889014104;-0.600011420346019
3.235;-0.600233823941331;-0.600045922901969
3.24;-0.600276264079516;-0.600070281706469
3.245;-0.600311362073795;-0.600090983240038
3.25;-0.600331542359502;-0.60010642709523
3.255;-0.600351374029788;-0.600120023658019
3.26;-0.600431613173904;-0.600133620220808
3.265;-0.600428990979652;-0.600147216783597
3.27;-0.600418143076039;-0.600156122532224
3.275;-0.600440528634361;-0.600158364497829
3.28;-0.600454574474877;-0.600151761850432
3.285;-0.600494477430888;-0.600145159203034
3.29;-0.600582541154649;-0.600138556555637
3.295;-0.600737112605302;-0.600131953908239
3.3;-0.600884921554989;-0.600125351260842
3.305;-0.600991189427313;-0.600190134745324
3.31;-0.600992521090668;-0.600275052779824
3.315;-0.600918739742593;-0.600359970814325
3.32;-0.600820556563301;-0.600444888848825
3.325;-0.600724208919985;-0.600508757009004
3.33;-0.600696649933408;-0.600596549192364
3.335;-0.600722262063313;-0.600596549192364
3.34;-0.600747874193218;-0.600596549192364
3.345;-0.600773486323123;-0.600599713338317
3.35;-0.600802784770296;-0.600619592789326
3.355;-0.600843756555486;-0.600639472240335
3.36;-0.600884728340676;-0.600653321591204
3.365;-0.600925700125865;-0.600693080493222
3.37;-0.600988173903923;-0.600732839395241
3.375;-0.601070536372554;-0.600772598297259
3.38;-0.601131467027376;-0.600812357199277
3.385;-0.601192397682198;-0.600848935389134
3.39;-0.601226884432827;-0.600848935389134
3.395;-0.601257349760238;-0.600854662545959
3.4;-0.601316452495415;-0.60092580735125
3.405;-0.601377383150237;-0.600996952156541
3.41;-0.601438313805059;-0.601068096961832
3.415;-0.60149924445988;-0.601060439193699
3.42;-0.601547577092511;-0.601045929027877
3.425;-0.601503524229075;-0.601031418862055
3.43;-0.60145315712188;-0.601016908696233
3.435;-0.601387077826725;-0.60100239853041
3.44;-0.601320998531571;-0.601070102731042
3.445;-0.601272387757698;-0.601151190665747
3.45;-0.601351879473216;-0.601232278600452
3.455;-0.601415906436806;-0.601313366535157
3.46;-0.601444812515176;-0.601394454469862
3.465;-0.601473718593546;-0.601391158637677
3.47;-0.601501756355993;-0.601361553218701
3.475;-0.601508954536293;-0.601364217706409
3.48;-0.601516152716593;-0.601379020415897
3.485;-0.601523350896893;-0.601393823125385
3.49;-0.601530549077193;-0.601436532582268
3.495;-0.601537747257493;-0.601481668712838
3.5;-0.601524593291477;-0.601526804843408
3.505;-0.601510140252292;-0.601571940973977
3.51;-0.601495687213107;-0.601614971979981
3.515;-0.601481234173922;-0.601607479996404
3.52;-0.601466781134737;-0.601599988012826
3.525;-0.601515474526594;-0.601592496029249
3.53;-0.601574447570016;-0.601549360933801
3.535;-0.601633420613438;-0.60149663886281
3.54;-0.601692393656859;-0.601534252304952
3.545;-0.601751366700281;-0.601571865747093
3.55;-0.601772308458276;-0.601587061577719
3.555;-0.601788064131894;-0.60157953888929
3.56;-0.601803819805512;-0.6015778520946
3.565;-0.60181957547913;-0.60159277515132
3.57;-0.601817757728488;-0.601607698208039
3.575;-0.601753634200925;-0.601622621264759
3.58;-0.601689510673361;-0.601630045485477
3.585;-0.601711280610969;-0.601628008031406
3.59;-0.601751357815696;-0.601665467949294
3.595;-0.601755106127353;-0.601702927867182
3.6;-0.601738419436658;-0.60174038778507
3.605;-0.601721732745962;-0.601777847702958
3.61;-0.601705046055266;-0.601795581739587
3.615;-0.601692364170338;-0.601788210109159
3.62;-0.601692364170338;-0.601780838478731
3.625;-0.601692364170338;-0.601773466848304
3.63;-0.601714915040906;-0.601776489216779
3.635;-0.601736186483361;-0.601776951786589
3.64;-0.601638645924223;-0.60176930372002
3.645;-0.601541105365085;-0.601761655653451
3.65;-0.601443564805948;-0.601754007586882
3.655;-0.60134602424681;-0.601746359520313
3.66;-0.601302208698548;-0.601740130346095
3.665;-0.60126436259594;-0.601755490479789
3.67;-0.601226516493331;-0.601770850613484
3.675;-0.601191501364726;-0.601786210747179
3.68;-0.601295203962269;-0.601801570880873
3.685;-0.601398906559812;-0.601776152127983
3.69;-0.601502609157354;-0.601745172617831
3.695;-0.601659898768653;-0.601714193107679
3.7;-0.601759202290421;-0.601683213597527
3.705;-0.601851491808792;-0.601662085704562
3.71;-0.601997986037621;-0.601701474888608
3.715;-0.602005757786537;-0.601740864072653
3.72;-0.601995023658019;-0.601780253256698
3.725;-0.601984289529502;-0.601819642440743
3.73;-0.601959128732257;-0.601809612010603
3.735;-0.601875509871105;-0.601746043665097
3.74;-0.601773535650188;-0.60168247531959
3.745;-0.601671561429271;-0.601591850697027
3.75;-0.601623627911505;-0.601560066524274
3.755;-0.60156482991376;-0.601555616740088
